title,artist,bpm,energy,danceability,loudness,valence,acousticness,speechiness,instrumentalness
Shake Ya Ass,Mystikal,0.24971959963086537,0.5667828106852497,0.9451697127937337,0.7340938205331544,0.666226040978189,0.06549934368188443,0.6157041960947237,0.0
Bag Lady,Erykah Badu,0.6268545467452262,0.3449477351916376,0.6971279373368147,0.532422375404136,0.5692883895131087,0.38216563511016566,0.12567511425010386,0.0
Meet Virginia,Train,0.1926882941719315,0.5040650406504066,0.633159268929504,0.604953333740011,0.5869134170522141,0.09031743596644219,0.0519318653926049,8.194594594594594e-06
Party Up (Up in Here),DMX,0.27048342443387524,0.8304297328687572,0.7127937336814621,0.8930641127310438,0.19035029742233978,0.08057869089275496,0.1522642293311176,0.0
Case of the Ex (Whatcha Gonna Do),Mýa,0.24934336622417835,0.6562137049941928,0.762402088772846,0.791252363813823,0.3225380039656312,0.07188712270871153,0.03572912339011218,0.00010097297297297295
Forgot About Dre,Dr. Dre,0.5047064669553489,0.7212543554006969,0.95822454308094,1.0,0.6166556510244547,0.08654759916372455,0.11175737432488574,0.0
Swear It Again,Westlife,0.4770000709874352,0.47967479674796754,0.5691906005221933,0.6397242725553591,0.29610046265697293,0.30991042972474436,0.008101371001246367,0.0
The Next Episode,Dr. Dre,0.23013416625257327,0.9175377468060395,0.9556135770234988,0.9310681388397487,0.2729676140118969,0.029371740989173764,0.511840465309514,0.0
From the Bottom of My Broken Heart,Britney Spears,0.08593029033861005,0.6341463414634148,0.6357702349869453,0.7638016226438114,0.7102886098259529,0.5863651285907042,0.01433319484835896,1.0918918918918918e-06
Crash and Burn,Savage Garden,0.27794420387591395,0.5667828106852497,0.510443864229765,0.5632892088086379,0.16721744877726372,0.19786250253285914,0.009140008309098467,1.7297297297297294e-06
Yes!,Chad Brock,0.4519840988145098,0.5853658536585367,0.6318537859007833,0.7150613066552798,0.4304912976426526,0.004218552099929997,0.009763190693809723,6.064864864864864e-05
The Best Day,George Strait,0.49307872506566347,0.43089430894308944,0.5966057441253264,0.7715488318184591,0.2608504075787619,0.7078376477893835,0.010801828001661823,0.0
Where I Wanna Be,Donell Jones,0.27810747497692906,0.32171893147502906,0.6187989556135771,0.5222351003477095,0.4315928618638467,0.5444780530049527,0.012879102617366016,0.0
How Do You Like Me Now?!,Toby Keith,0.3317455810321573,0.6364692218350756,0.5979112271540471,0.5310803391691576,0.6695307336417715,0.055865316297161585,0.015579559617781472,7.502702702702702e-06
My Best Friend,Tim McGraw,0.6022503016965999,0.4239256678281068,0.33159268929503916,0.572256450924175,0.22229565983696853,0.12560729714743782,0.011009555463232241,0.0
Broadway,Goo Goo Dolls,0.4963086533683538,0.8815331010452963,0.4399477806788512,0.7312877447691088,0.7664683851068519,0.0005272535639355421,0.03905276277523889,0.0
Don't Think I'm Not,Kandi,0.5049407254915881,0.5842044134727061,0.8733681462140992,0.5792716403342891,0.4095615774399648,0.06916446279563769,0.0434150394682177,0.0
I Hope You Dance,Lee Ann Womack,0.6275431248668986,0.37630662020905925,0.2545691906005222,0.49197828341365224,0.23551443049129767,0.06612764981567071,0.012255920232654753,0.0
Better Off Alone,Alice Deejay,0.5258678213956132,0.8861788617886179,0.6279373368146215,0.7041420118343196,0.7995153117426748,0.0018414605604385999,0.0656418778562526,0.721081081081081
Dance with Me,Debelah Morgan,0.37005040107900905,0.6445993031358885,0.8616187989556137,0.5923869944488502,0.7477417933465522,0.3235237292901136,0.028458662235147494,0.0006972972972972972
What About Now,Lonestar,0.4472350393980266,0.8130081300813009,0.6174934725848564,0.6239248459708413,0.7367261511346113,0.15388107316782007,0.020565018695471546,0.0
I Like It,Sammie,0.47623340668701636,0.6236933797909409,0.8302872062663187,0.5589580918684806,0.8711169861202908,0.010522556975585596,0.07914416285832988,0.00012216216216216213
24/7,Kevon Edmonds,0.37744729182934617,0.5900116144018583,0.6605744125326372,0.7358628682974442,0.28728794888742015,0.07167768733078278,0.02035729123390112,0.0
Girl on TV,LFO,0.23544402640732592,0.6933797909407665,0.6501305483028722,0.8351735496858416,0.320334875523243,0.13712624293351947,0.012671375155795597,0.0
I Don't Wanna,Aaliyah,0.47663803506779306,0.45876887340301975,0.674934725848564,0.6347831391447569,0.6893588896232652,0.5413365223360214,0.024719567926879932,0.0
Gotta Tell You,Samantha Mumba,0.33440051110953367,0.7328687572590011,0.7167101827676241,0.8039407063990729,0.7675699493280459,0.21461733276715972,0.008724553385957623,0.0
Waiting for Tonight,Jennifer Lopez,0.44109462625115364,0.9593495934959348,0.6592689295039166,0.7031659854816081,0.8578982154659618,0.0035169435838686594,0.037806398005816366,0.07859459459459459
Shackles (Praise You),Mary Mary,0.2667991765457514,0.8304297328687572,0.7689295039164492,0.910083572256451,0.813835646618198,0.03586423770496524,0.28749480681346073,0.0
Hanging by a Moment,Lifehouse,0.4378575992049408,0.8652729384436701,0.45822454308094007,0.7794180442871959,0.411764705882353,0.001181739119963014,0.025135022850020783,0.0
Fallin',Alicia Keys,0.23503939802654933,0.5691056910569106,0.6031331592689295,0.6205697553833954,0.4635382242784754,0.27535359236649937,0.02783547985043623,0.0010918918918918917
All for You,Janet Jackson,0.35954426066586215,0.9465737514518002,0.7349869451697129,0.8955651802598671,0.7367261511346113,0.018166948269985238,0.10386373078520982,0.07027027027027026
Drops of Jupiter (Tell Me),Train,0.11491446014055512,0.6027874564459931,0.3798955613577023,0.7216494845360826,0.48006168759638695,0.1601641345056828,0.008309098462816786,0.0
I'm Real,Jennifer Lopez,0.1461205366650103,0.5435540069686411,0.6762402088772845,0.5954980784481182,0.5428508482044505,0.2858253612629373,0.26464478604071456,0.0
I'm Real,Ja Rule,0.1457159082842337,0.59465737514518,0.6657963446475197,0.7080461172451658,0.5472571050892268,0.419864003137342,0.17324470294972993,0.0
If You're Gone,Matchbox Twenty,0.3340455739334139,0.6271777003484321,0.4621409921671019,0.6405782956139816,0.33024895351398986,0.44709060226808045,0.012879102617366016,1.4378378378378375e-06
Let Me Blow Ya Mind,Eve,0.19277347909420034,0.5087108013937283,0.93733681462141,0.8204111511010798,0.9206873760740253,0.25336287768397986,0.17324470294972993,0.0
Thank You,Dido,0.1214453041811599,0.5389082462253194,0.6984334203655352,0.47276276459464417,0.7719762062128224,0.3140991372833195,0.039675945159950154,0.0002572972972971891
Again,Lenny Kravitz,0.11563853197983959,0.7955865272938445,0.4699738903394257,0.7609345452327214,0.801718440185063,0.015444288356911397,0.007270461154964686,4.6810810810810806e-05
Hit 'Em Up Style (Oops!),Blu Cantrell,0.19237594945694608,0.7595818815331011,0.622715404699739,0.7752699322881719,0.6673276051993833,0.21042862520858457,0.07270461154964687,0.0
It Wasn't Me,Shaggy,0.2263292397245688,0.5656213704994193,0.8655352480417755,0.7988775696943817,0.6530072703238599,0.0586926938991998,0.09908599916909015,0.0
Stutter,Joe,0.19246823312273736,0.743321718931475,0.7532637075718016,0.681754407368999,0.6783432474113242,0.05366624482890962,0.19401744910677193,0.0
It's Been Awhile,Staind,0.40254135018101794,0.8072009291521488,0.3067885117493473,0.7678277313487465,0.01850627891606081,0.0011189085065843867,0.04507685916078105,0.053945945945945935
U Remind Me,Usher,0.2208348122382338,0.5923344947735192,0.6096605744125327,0.778015006405173,0.7323198942498348,0.20309838698107807,0.11341919401744911,0.0
